57,1250463
65,1302586
55,1904172
39,716120
81,1515114
21,643666
146,2143442
33,1155967
54,1490958
59,1390481
50,1101350
24,751625
52,1351333
34,872462
96,1208236
28,1177518
44,1134985
40,1428895
27,698583
126,1809469
37,1043208
27,1014587
60,1277045
84,2032246
174,2030464
69,1315784
73,1651087
51,1176930
60,1123624
102,2148243
25,675586
43,8629076
18,940765
41,1976716
23,1488835
44,1913545
14,992217
81,2353094
47,2461352
39,1777698
12,660353
19,1066686
74,2155339
39,4377539
45,1909262
68,2138944
38,1519759
26,1547873
66,2765884
153,3602866
76,2155121
44,2019214
71,2389913
49,2381667
108,2426702
32,998597
51,2199317
53,2924363
8,632093
25,1842720
49,3042060
46,1481909
87,2736417
78,2285820
83,2320062
16,1467710
58,2500934
55,1869644
66,1859151
28,1167271
45,1852861
47,1799025
57,1845871
97,2401275
76,2093812
37,1796417
63,1885905
45,1655640
85,4301167
23,1621331
66,2131989
18,1000919
38,1532724
80,3231517
58,1659841
67,2635737
52,2338047
32,1384420
86,3304689
31,1601075
87,2733151
63,1861103
91,3257776
82,3188319
108,4719171
46,1211720
89,2038624
24,1206112
21,870046
58,2457147
45,1779888
30,1637567
68,1718217
95,3040421
40,1360547
39,1830466
54,2125092
76,3254811
59,1740639
66,2195922
47,2664688
66,2643888
47,1533811
76,2635192
52,2338287
133,4185163
27,897934
137,1985923
61,1209493
61,1147998
87,1732947
63,1552124
36,1686975
21,702254
53,1283449
33,1365266
91,2123997
66,1580913
51,1327942
39,1194034
52,1505257
28,1308177
5,474661
55,1198647
97,3409708
26,766965
45,1948582
67,1365558
51,874359
59,1897259
43,1723320
49,1306097
41,906806
107,1903687
29,570183
60,1571431
63,1250267
53,1210246
30,674942
91,1951233
17,856340
39,915011
45,1072800
72,1620834
80,1923857
58,1570535
13,893480
51,1678671
21,1033181
26,1169364
22,1384404
78,2382613
28,793133
7,422207
57,1733733
57,1298803
54,1087471
147,2463281
74,1903054
78,1924383
73,1819051
59,8940047
26,2484883
38,1835304
94,2200559
77,1799338
42,1487968
45,1047957
86,2046214
114,2093178
52,1254144
41,1569628
62,2095868
84,2064198
53,1444560
65,1491991
95,2470048
74,1693013
132,3785077
80,2691414
29,1467924
37,1384285
16,1226612
114,3692647
91,3116108
70,2171111
33,841543
33,1193436
111,2381655
64,1352978
51,1621264
24,1154564
40,1069059
58,1165316
70,2009686
63,1430196
115,2677373
111,1889997
156,2754688
25,473014
40,1269872
114,2430963
38,1379600
20,630465
96,2081794
8,347153
42,925721
3,245542
29,665874
14,568990
47,1402523
119,1842155
76,1422122
67,1254139
29,771711
20,612134
47,1684246
86,1982130
17,418720
93,2970686
33,736600
27,759638
42,1458548
31,575636
47,1340008
18,620518
17,744228
74,1515219
29,1321735
53,1000850
81,1896350
91,1487055
21,1172963
77,1852321
76,1668475
20,643540
46,1193410
54,2058350
43,1214070
45,1600558
44,781501
41,704358
102,1865324
127,2474137
97,2176334
65,1385578
77,1462087
145,1863124
85,1629958
161,2446295
142,1894095
69,1689760
67,1172786
35,721507
47,1079622
132,2354708
69,1121505
47,1957933
19,848046
68,1938277
64,1696161
28,972847
83,1699966
81,1887908
77,1509698
76,1596506
23,616444
44,875556
60,1190131
42,1434336
101,2043219
96,1971839
35,1175598
34,1161579
22,1201103
52,1809166
50,1108722
93,1817707
60,965977
20,667989
72,1606197
27,837859
38,1051487
39,828120
53,1262415
61,1222419
59,1128151
60,1470323
44,1533212
39,1015682
30,608168
52,1090281
66,1493321
58,1286145
85,2095708
116,10658854
95,1794495
59,1409206
93,1827169
13,655194
92,1595202
26,779512
39,1113121
53,972123
83,1611389
153,2515044
37,879632
72,1370794
107,2392529
109,2072850
37,927179
60,1317878
60,1310044
150,2767038
34,743278
34,925308
74,1644396
90,1629192
61,1877446
39,1031792
59,1547955
53,1146289
98,2188756
69,1512214
77,1345345
54,1778133
51,1172346
83,1442107
101,1789049
47,1047237
16,650361
93,1735385
37,1048190
70,1655928
64,1803726
83,2154320
80,3346203
46,1316708
97,2604088
43,1203314
62,1878350
87,1908589
56,1637753
19,863180
90,2468344
72,2246863
53,1801412
66,1527063
40,931694
117,2472987
60,2067611
38,1250867
21,562621
54,1624141
64,2555338
102,3816785
85,2774291
47,1547587
81,3019616
45,1632057
88,2327620
56,2353539
37,1119529
77,2783884
41,1277858
37,1735231
43,1590492
70,2993392
44,1226704
91,1956771
111,1642161
74,1821186
27,675399
16,428792
15,688330
90,2259630
64,1381864
22,727490
63,2538626
49,1222755
11,455540
63,1363000
57,949600
72,1777950
78,1880831
44,995280
20,595197
51,1611267
97,2501945
56,1183035
16,626545
22,737521
72,2190417
48,1566602
33,898213
61,2026821
53,1089310
79,2305578
134,3002107
62,1185304
38,1204339
81,1650378
49,1295291
22,804777
91,2460438
21,682406
66,1269654
65,1424217
51,2150015
130,2607179
69,1438581
36,863109
33,1154452
45,1189025
44,1070330
33,1780620
82,1431650
44,1173474
12,594526
62,999654
105,1795068
119,1854758
38,1187238
41,6991050
118,2466469
66,1546555
25,437656
106,2116640
57,1412490
19,523234
76,1288151
38,899045
90,2710682
70,1403807
21,1076512
85,1267246
32,645526
72,1364105
25,1119259
37,921994
92,1590084
33,745540
53,1217023
60,1472134
34,1305500
62,1890635
91,1984939
33,755390
148,1975914
74,1176502
39,757396
16,824537
14,515819
39,1305494
94,2882788
29,712844
130,1808843
71,1251206
51,1167364
47,1568390
